year,make,model,trim,transmission,state,odometer,color,interior,seller,selling_price
2013,Nissan,Altima,2.5,automatic,Florida,43269.0,gray,black,car masters corp,10900.0
2014,Dodge,Dart,SXT,automatic,Florida,21191.0,silver,beige,pv holding inc/gdp,12700.0
2010,Honda,Pilot,EX-L,automatic,Florida,71278.0,gray,gray,arcadia chevrolet buick inc.,17600.0
2012,Nissan,Altima,2.5 S,automatic,Florida,22796.0,blue,black,nissan-infiniti lt,10800.0
2008,Audi,A4,2.0T,automatic,Florida,89720.0,black,black,d&a fine cars,10000.0
2012,FIAT,500,Pop,automatic,Florida,50547.0,red,—,remarketing by ge/summit financial corp,6000.0
2014,Toyota,Tundra,SR,automatic,Florida,1749.0,silver,gray,santander consumer,23400.0
2012,Lexus,RX 350,Base,automatic,Florida,28439.0,black,black,lexus financial services,27600.0
2013,Dodge,Dart,SXT,automatic,Florida,11714.0,red,black,central florida chrysler jeep dodge,11500.0
2004,Chevrolet,Avalanche,1500,automatic,Florida,153652.0,silver,gray,autonation chevrolet fort lauderdale,6500.0
2006,Honda,Odyssey,LX,automatic,Florida,148170.0,silver,gray,coggin honda of orlando,4000.0
2008,Chevrolet,Malibu,LT,automatic,Florida,105592.0,gold,gray,capital one auto finance,5400.0
2003,Mercedes-Benz,E-Class,E320,automatic,Florida,88958.0,black,off-white,tmt auto wholesale inc,6200.0
2015,Nissan,Frontier,SV,UNKNOWN,Florida,7928.0,black,gray,tdaf remarketing,22200.0
2014,Mercedes-Benz,E-Class,E350 Luxury,automatic,Florida,28570.0,silver,black,c & k auto imports south inc,37500.0
2015,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Florida,8094.0,gold,gray,gm remarketing,20500.0
2014,Dodge,Journey,SE,automatic,Florida,20555.0,white,beige,gm financial,15400.0
2013,Nissan,Sentra,SV,automatic,Florida,17987.0,white,black,nissan motor acceptance corporation,11800.0
2003,Hyundai,Elantra,GT,automatic,Florida,178842.0,silver,gray,autonation nissan brandon,800.0
2009,Nissan,Murano,LE,automatic,Florida,69126.0,silver,black,jaguar aston martin naples,14800.0
2012,Cadillac,CTS Coupe,Base,automatic,Florida,32337.0,white,black,santander consumer,21000.0
2008,BMW,3 Series,335i,automatic,Florida,95415.0,black,black,napleton's clermont chrysler jeep dodge,10600.0
2011,Nissan,Rogue,SV,automatic,Florida,72544.0,red,gray,daytona toyota,11500.0
2015,Chevrolet,Impala,LT,automatic,Florida,18979.0,silver,gray,gm remarketing,21300.0
2013,Ford,Fusion,SE,automatic,Florida,20336.0,—,black,ford motor credit company llc pd,13300.0
2012,Ram,1500,ST,automatic,Florida,99488.0,silver,gray,westfall auto sales,12400.0
2013,Jeep,Wrangler,Unlimited Sport,manual,Florida,15198.0,burgundy,black,cire leasing,25800.0
2010,Toyota,Sienna,XLE 7-Passenger,automatic,Florida,49901.0,black,gray,panama city toyota,11600.0
2012,Nissan,Altima,2.5 S,automatic,Florida,49999.0,silver,black,nissan-infiniti lt,10400.0
2009,Ford,Focus,SE,UNKNOWN,Florida,74608.0,silver,gray,achieva credit union,6600.0
2013,Hyundai,Elantra,Limited,automatic,Florida,59585.0,gray,gray,hyundai motor finance,8300.0
2011,Porsche,Panamera,Base,automatic,Florida,36274.0,white,brown,scottsdale sports car group,44400.0
2012,Ford,Edge,SEL,automatic,Florida,31186.0,gray,black,ford motor credit company llc,21100.0
2013,Nissan,Altima,2.5,automatic,Florida,12223.0,white,tan,nissan-infiniti lt,15200.0
2009,Nissan,Rogue,S,automatic,Florida,100811.0,blue,gray,coggin honda,7100.0
2005,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Florida,58256.0,red,tan,sam galloway ford lincoln,7200.0
2012,Volkswagen,Passat,SE PZEV,automatic,Florida,45214.0,silver,gray,gettel hyundai,10400.0
2011,Hyundai,Elantra,GLS,automatic,Florida,28232.0,gray,gray,florida credit union,10200.0
2012,Infiniti,G Coupe,G37,automatic,Florida,31348.0,white,black,nissan infiniti lt,20200.0
2013,Hyundai,Elantra,GLS,automatic,Florida,63088.0,black,tan,hyundai of new port richey,8800.0
2015,Nissan,Versa,1.6 SL,automatic,Florida,16703.0,blue,beige,florida auto financial group,11000.0
2013,BMW,3 Series,335i,automatic,Florida,15152.0,silver,gray,tdaf remarketing,33500.0
2010,Chevrolet,Traverse,LS,automatic,Florida,86560.0,gray,gray,tdaf remarketing,10200.0
2012,Nissan,Altima,2.5 S,automatic,Florida,37538.0,beige,beige,nissan-infiniti lt,9800.0
2015,Chevrolet,Suburban,LTZ,automatic,Florida,11876.0,black,black,enterprise veh exchange/rental,53200.0
2012,Toyota,Corolla,LE,automatic,Florida,31842.0,beige,beige,world omni financial corporation,11150.0
2013,Volkswagen,Passat,Wolfsburg Edition PZEV,automatic,Florida,55572.0,gray,black,enterprise veh exchange/rental,10500.0
2014,Ford,F-150,XL,automatic,Florida,9951.0,white,gray,u-haul,17700.0
2012,Honda,CR-V,LX,UNKNOWN,Florida,35363.0,red,gray,braman honda of palm beach,16700.0
2014,Ford,Fusion,SE,automatic,Florida,8469.0,—,black,ford motor credit company llc,16100.0
2014,Toyota,RAV4,XLE,automatic,Florida,9797.0,blue,beige,onesource/arlington toyota inc,22900.0
2003,Volvo,S60,2.4,automatic,Florida,270404.0,black,black,mercedes benz of orlando,1200.0
2007,Suzuki,Forenza,Base,automatic,Florida,107430.0,gold,gray,autonation honda hollywood,1000.0
2012,Land Rover,LR4,Base,automatic,Florida,33114.0,white,black,flag/landrover tampa,40200.0
2007,Saturn,VUE,Base,automatic,Florida,130453.0,green,beige,source one adj of ohio inc/skipco,1700.0
2013,Ford,Fusion,SE,automatic,Florida,72503.0,gray,black,dtg operations inc,9700.0
2012,Lexus,ES 350,Base,automatic,Florida,21382.0,gray,gray,lexus financial services,23500.0
2012,Hyundai,Elantra,Limited,automatic,Florida,36007.0,silver,gray,hyundai motor finance,12500.0
2013,Ford,Focus,SE,automatic,Florida,22887.0,—,gray,ford motor credit company llc pd,11900.0
2012,Cadillac,SRX,Base,automatic,Florida,64977.0,brown,black,lexus of pembroke pines,17200.0
2012,Mercedes-Benz,C-Class,C250 Sport,automatic,Florida,29619.0,white,black,mercedes-benz financial services,22250.0
2008,Ford,Escape,XLT,automatic,Florida,168729.0,—,beige,ari,3900.0
2013,Volkswagen,CC,Sport,automatic,Florida,15663.0,—,black,vw credit,17000.0
2008,Ford,Escape,XLT,automatic,Florida,78538.0,white,gray,ari,8100.0
2009,Pontiac,G3,Base,automatic,Florida,93716.0,blue,gray,grow financial fcu,3200.0
2014,Nissan,Altima,2.5 S,automatic,Florida,14094.0,black,black,florida auto financial group,13600.0
2013,Lexus,GS 350,Base,automatic,Florida,35212.0,white,tan,lexus of north miami,33000.0
2013,Honda,Odyssey,EX-L,automatic,Florida,30598.0,gray,gray,port charlotte honda,25500.0
2013,Lexus,ES 300h,Base,automatic,Florida,55069.0,black,black,schumacher auto group inc,25600.0
2009,Lincoln,MKS,Base,automatic,Florida,47920.0,white,tan,santander consumer,13000.0
2011,Dodge,Nitro,Heat,automatic,Florida,65031.0,blue,black,napletons south orlando chrysler jeep dodge,12700.0
2012,Ford,Escape,Limited,automatic,Florida,64743.0,black,beige,ari,12500.0
2014,Chrysler,200,LX,automatic,Florida,38762.0,white,black,enterprise vehicle exchange / tra / rental / tulsa,6600.0
2008,Mercedes-Benz,E-Class,E350,automatic,Florida,99121.0,silver,black,mercedes benz of south orlando,10000.0
2003,BMW,X5,3.0i,automatic,Florida,158197.0,blue,tan,platinum auto finance llc,2800.0
2012,Volkswagen,Jetta,SE,automatic,Florida,33520.0,—,black,vw credit,8000.0
2003,Cadillac,Escalade ESV,Base,automatic,Florida,240246.0,white,tan,1st commercial,4600.0
2008,BMW,5 Series,535i,automatic,Florida,97487.0,black,beige,tfp international inc,9200.0
2011,GMC,Sierra 1500,SLE,automatic,Florida,69693.0,black,black,tdaf remarketing,20800.0
2006,GMC,Envoy,SLT,automatic,Florida,100822.0,green,black,grow financial fcu,6700.0
2012,Nissan,Altima,2.5 S,automatic,Florida,16518.0,silver,black,nissan-infiniti lt,13600.0
2011,Nissan,Maxima,3.5 SV,automatic,Florida,41403.0,blue,black,nissan-infiniti lt,15800.0
2014,Kia,Sorento,LX,automatic,Florida,21216.0,silver,beige,kia motors america  inc,18400.0
2011,BMW,3 Series,328i xDrive,automatic,Florida,49968.0,red,black,lauderdale imports ltd bmw pembrok pines,16300.0
2002,Honda,Accord,EX V-6,automatic,Florida,218070.0,black,gray,d&a fine cars,2500.0
2008,Honda,Civic,LX,UNKNOWN,Florida,143791.0,silver,gray,coggin honda of orlando,5100.0
2014,Chevrolet,Cruze,LTZ,automatic,Florida,21224.0,silver,black,gm remarketing,19900.0
2012,Jeep,Wrangler,Rubicon,manual,Florida,53701.0,black,brown,tdaf remarketing,25800.0
2012,Toyota,Camry,SE,automatic,Florida,46666.0,black,black,world omni financial corporation,15100.0
2011,Ford,Edge,Limited,automatic,Florida,54729.0,silver,gray,american bank auto liquidators,20000.0
2007,Jeep,Commander,Limited,automatic,Florida,119539.0,white,gray,starling chevrolet,8000.0
2005,Ford,Focus,ZX4 SE,automatic,Florida,164473.0,white,beige,autonation toyota fort myers,1600.0
2012,Chevrolet,Malibu,LT,automatic,Florida,45387.0,silver,black,remarketing by ge/sunrise partners inc of nw,10600.0
2011,Chevrolet,Silverado 1500,LTZ,automatic,Florida,52890.0,white,beige,tdaf remarketing,26600.0
2005,Mercury,Grand Marquis,GS Convenience,automatic,Florida,170281.0,silver,gray,bearcat leasing,700.0
2012,Nissan,Murano,S,automatic,Florida,30444.0,white,beige,nissan-infiniti lt,14600.0
2014,Ford,Focus,SE,automatic,Florida,13703.0,silver,gray,remarketing by ge/west financial acceptance,9900.0
2012,Nissan,Altima,2.5 S,automatic,Florida,25821.0,black,black,nissan-infiniti lt,11600.0
2013,Toyota,Tundra,Tundra,automatic,Florida,15110.0,black,gray,world omni financial corporation,23700.0
2010,Honda,Civic,LX,automatic,Florida,80624.0,gray,gray,tdaf remarketing,7800.0
2006,Ford,Explorer,Eddie Bauer,automatic,Florida,164085.0,white,white,credit acceptance corp/vrs/southfield,2300.0
2014,Chevrolet,Impala Limited,LS Fleet,automatic,Florida,22644.0,gray,gray,gm remarketing,12100.0
2014,Subaru,Outback,2.5i Premium PZEV,automatic,Florida,10689.0,blue,black,subaru of america,22600.0
2007,GMC,Yukon XL,Denali,automatic,Florida,126338.0,white,beige,crown buick gmc,14000.0
2013,Chrysler,Town and Country,Touring,automatic,Florida,63007.0,red,black,the hertz corporation,13400.0
2012,Mercedes-Benz,E-Class,E350 Luxury 4MATIC,automatic,Florida,20104.0,black,blue,braman honda of palm beach,27800.0
2013,Chrysler,Town and Country,Touring,automatic,Florida,28750.0,white,beige,chrysler group llc,16400.0
2014,Subaru,Outback,2.5i Premium PZEV,automatic,Florida,17597.0,beige,beige,subaru of america,22400.0
2004,Cadillac,CTS,Base,automatic,Florida,132857.0,green,black,coral springs honda,2700.0
2007,Nissan,Altima,2.5 S,automatic,Florida,102667.0,gray,gray,coggin nissan,4600.0
2014,Ford,Fiesta,SE,automatic,Florida,26664.0,—,black,avis budget group,9700.0
2011,Ford,Edge,SEL,automatic,Florida,31896.0,—,black,ford motor credit company llc pd,19800.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Florida,124557.0,white,black,santander consumer,1000.0
2014,Dodge,Grand Caravan,SXT,automatic,Florida,19535.0,red,beige,enterprise holdings/gdp,16600.0
2014,Chevrolet,Impala,LT,automatic,Florida,17657.0,silver,gray,gm remarketing,18600.0
